"ISOcode","cancer_type","distribution_method","risk_calculation","LRM_lifetime_risk","LRM_lifetime_risk_percent","LRM_variance","LRM_std_error","LRM_std_error_percent","LRM_ci_lower","LRM_ci_upper","LRM_ci_lower_percent","LRM_ci_upper_percent","LRM_n_age_groups","LRM_note"
729,"colon","Poisson","LRM",0.00542890594824137,0.542891,1.39487604541364e-07,0.000373480393784418,0.037348,0.00469688437642391,0.00616092752005883,0.469688,0.616093,18,"Success"
983,"colon","Poisson","LRM",0.00537368744062179,0.537369,1.38670063709936e-09,3.72384295734844e-05,0.003724,0.00530070011865776,0.00544667476258582,0.53007,0.544667,18,"Success"
516,"colon","Poisson","LRM",0.00533551425569202,0.533551,1.0405044515e-06,0.00102005120043064,0.102005,0.00333621390284796,0.00733481460853608,0.333621,0.733481,18,"Success"
910,"colon","Poisson","LRM",0.00532103675881392,0.532104,9.46021400270433e-09,9.72636314492952e-05,0.009726,0.00513040004117331,0.00551167347645454,0.51304,0.551167,18,"Success"
728,"colon","Poisson","LRM",0.00531619347626478,0.531619,6.79618233408192e-07,0.000824389612627544,0.082439,0.00370038983551479,0.00693199711701476,0.370039,0.6932,18,"Success"
417,"colon","Poisson","LRM",0.00523240110884072,0.52324,4.02728876411141e-07,0.000634609231268457,0.063461,0.00398856701555454,0.00647623520212689,0.398857,0.647624,18,"Success"
800,"colon","Poisson","LRM",0.00520570088965283,0.52057,1.059698417393e-07,0.000325530093446519,0.032553,0.00456766190649765,0.005843739872808,0.456766,0.584374,18,"Success"
466,"colon","Poisson","LRM",0.00517349486894318,0.517349,2.27266242192147e-07,0.000476724492964382,0.047672,0.00423911486273299,0.00610787487515336,0.423911,0.610787,18,"Success"
384,"colon","Poisson","LRM",0.00495405132340474,0.495405,1.10913648658509e-07,0.000333037007941323,0.033304,0.00430129878783974,0.00560680385896973,0.43013,0.56068,18,"Success"
548,"colon","Poisson","LRM",0.00482813830625532,0.482814,6.00946934482903e-06,0.00245142190265752,0.245142,2.33513770465715e-05,0.00963292523546406,0.002335,0.963293,18,"Success"
144,"colon","Poisson","LRM",0.00468426664648489,0.468427,6.38709591675848e-08,0.000252727044788611,0.025273,0.00418892163869921,0.00517961165427057,0.418892,0.517961,18,"Success"
562,"colon","Poisson","LRM",0.00441395271657774,0.441395,1.90662787047818e-07,0.000436649501371314,0.043665,0.00355811969388996,0.00526978573926552,0.355812,0.526979,18,"Success"
262,"colon","Poisson","LRM",0.00425266265830263,0.425266,1.16933899137455e-06,0.00108135978812537,0.108136,0.0021331974735769,0.00637212784302836,0.21332,0.637213,18,"Success"
478,"colon","Poisson","LRM",0.00417537469769994,0.417537,5.55639850648136e-07,0.000745412537222266,0.074541,0.0027143661247443,0.00563638327065559,0.271437,0.563638,18,"Success"
818,"colon","Poisson","LRM",0.00415307654294783,0.415308,2.70432998477719e-08,0.000164448471710053,0.016445,0.00383075753839612,0.00447539554749953,0.383076,0.44754,18,"Success"
678,"colon","Poisson","LRM",0.00412713755076314,0.412714,4.4729694949813e-06,0.00211493959605973,0.211494,0,0.00827241915904022,0,0.827242,18,"Success"
108,"colon","Poisson","LRM",0.003955012069283,0.395501,3.55410259952739e-07,0.00059616294748394,0.059616,0.00278653269221447,0.00512349144635152,0.278653,0.512349,18,"Success"
4,"colon","Poisson","LRM",0.00392807088297244,0.392807,1.15816680954174e-07,0.000340318499282913,0.034032,0.00326104662437793,0.00459509514156695,0.326105,0.45951,18,"Success"
860,"colon","Poisson","LRM",0.00385548461797131,0.385548,4.68130239746501e-08,0.00021636317610594,0.021636,0.00343141279280367,0.00427955644313896,0.343141,0.427956,18,"Success"
586,"colon","Poisson","LRM",0.00380371162905018,0.380371,1.14718907451008e-08,0.00010710691268588,0.010711,0.00359378208018585,0.0040136411779145,0.359378,0.401364,18,"Success"
508,"colon","Poisson","LRM",0.00380133584949392,0.380134,1.78990023852062e-07,0.000423072126063703,0.042307,0.00297211448240906,0.00463055721657878,0.297211,0.463056,18,"Success"
566,"colon","Poisson","LRM",0.00367740984303999,0.367741,1.08082118298545e-08,0.000103962550131548,0.010396,0.00347364324478216,0.00388117644129783,0.347364,0.388118,18,"Success"
914,"colon","Poisson","LRM",0.00363400600818745,0.363401,6.13948064007008e-09,7.83548380131698e-05,0.007835,0.00348043052568164,0.00378758149069326,0.348043,0.378758,18,"Success"
762,"colon","Poisson","LRM",0.00358981903102863,0.358982,3.3504613374804e-07,0.000578831697255809,0.057883,0.00245530890440725,0.00472432915765002,0.245531,0.472433,18,"Success"
524,"colon","Poisson","LRM",0.00347547095105189,0.347547,6.12135859487976e-08,0.000247413794984834,0.024741,0.00299053991288162,0.00396040198922217,0.299054,0.39604,18,"Success"
686,"colon","Poisson","LRM",0.00345241149726277,0.345241,1.23737991484224e-07,0.000351764113411564,0.035176,0.0027629538349761,0.00414186915954943,0.276295,0.414187,18,"Success"
430,"colon","Poisson","LRM",0.00342210866065989,0.342211,4.59899887425469e-07,0.000678159190327367,0.067816,0.00209291664761825,0.00475130067370152,0.209292,0.47513,18,"Success"
795,"colon","Poisson","LRM",0.00339605577784008,0.339606,3.52650701815743e-07,0.00059384400461379,0.059384,0.00223212152879705,0.00455999002688311,0.223212,0.455999,18,"Success"
356,"colon","Poisson","LRM",0.00334414118296618,0.334414,1.12886139137354e-09,3.35985325776817e-05,0.00336,0.00327828805911393,0.00340999430681844,0.327829,0.340999,18,"Success"
120,"colon","Poisson","LRM",0.00331801932633085,0.331802,7.63384282481161e-08,0.000276294097381967,0.027629,0.0027764828954622,0.00385955575719951,0.277648,0.385956,18,"Success"
180,"colon","Poisson","LRM",0.00328419686871327,0.32842,2.98475220678484e-08,0.00017276435415863,0.017276,0.00294557873456236,0.00362281500286419,0.294558,0.362282,18,"Success"
450,"colon","Poisson","LRM",0.00324300842078843,0.324301,1.02918454646003e-07,0.000320809062599551,0.032081,0.00261422265809331,0.00387179418348355,0.261422,0.387179,18,"Success"
24,"colon","Poisson","LRM",0.00319551360393909,0.319551,1.22876052314285e-07,0.00035053680593382,0.035054,0.0025084614643088,0.00388256574356938,0.250846,0.388257,18,"Success"
454,"colon","Poisson","LRM",0.00314637177253622,0.314637,1.24864052730845e-07,0.000353361079818993,0.035336,0.00245378405609099,0.00383895948898144,0.245378,0.383896,18,"Success"
90,"colon","Poisson","LRM",0.00307414642276438,0.307415,3.44849799261843e-06,0.00185701319128821,0.185701,0,0.00671389227768928,0,0.671389,18,"Success"
266,"colon","Poisson","LRM",0.00301858985983078,0.301859,3.42616300156544e-07,0.000585334349031854,0.058533,0.00187133453572834,0.00416584518393321,0.187133,0.416585,18,"Success"
911,"colon","Poisson","LRM",0.00299177590136182,0.299178,1.37312568895518e-08,0.000117180445849774,0.011718,0.00276210222749626,0.00322144957522737,0.27621,0.322145,18,"Success"
72,"colon","Poisson","LRM",0.00286461366240603,0.286461,5.6510354405851e-07,0.00075173369224647,0.075173,0.00139121562560294,0.00433801169920911,0.139122,0.433801,18,"Success"
834,"colon","Poisson","LRM",0.0027630671327365,0.276307,3.03289911703646e-08,0.000174152206906386,0.017415,0.00242172880719999,0.00310440545827302,0.242173,0.310441,18,"Success"
748,"colon","Poisson","LRM",0.00264099203398467,0.264099,8.52905959738884e-07,0.000923529078989332,0.092353,0.00083087503916558,0.00445110902880376,0.083088,0.445111,18,"Success"
288,"colon","Poisson","LRM",0.00245527711703123,0.245528,5.87101042167445e-08,0.000242301680177304,0.02423,0.00198036582388371,0.00293018841017875,0.198037,0.293019,18,"Success"
624,"colon","Poisson","LRM",0.00229959551524997,0.22996,4.27821297672298e-07,0.000654080497853512,0.065408,0.00101759773945709,0.00358159329104286,0.10176,0.358159,18,"Success"
50,"colon","Poisson","LRM",0.00227176296999023,0.227176,8.43163193770445e-09,9.18239181134439e-05,0.009182,0.00209178809048788,0.00245173784949258,0.209179,0.245174,18,"Success"
178,"colon","Poisson","LRM",0.0022697967535924,0.22698,3.40953894457124e-07,0.000583912574326949,0.058391,0.00112532810791158,0.00341426539927322,0.112533,0.341427,18,"Success"
894,"colon","Poisson","LRM",0.0021486477575465,0.214865,1.28395285238755e-07,0.000358322878475203,0.035832,0.0014463349157351,0.0028509605993579,0.144633,0.285096,18,"Success"
646,"colon","Poisson","LRM",0.0020060066821684,0.200601,9.5505519289632e-08,0.000309039672679143,0.030904,0.00140028892371728,0.00261172444061952,0.140029,0.261172,18,"Success"
140,"colon","Poisson","LRM",0.00200345962089348,0.200346,1.37841788738182e-07,0.000371270506151758,0.037127,0.00127576942883603,0.00273114981295092,0.127577,0.273115,18,"Success"
64,"colon","Poisson","LRM",0.00198691728979945,0.198692,6.98859032022862e-07,0.000835977889673442,0.083598,0.000348400626039507,0.0036254339535594,0.03484,0.362543,18,"Success"
174,"colon","Poisson","LRM",0.00177882585194562,0.177883,4.88004144453077e-07,0.000698572934240282,0.069857,0.000409622900834669,0.00314802880305657,0.040962,0.314803,18,"Success"
226,"colon","Poisson","LRM",0.00131939257134944,0.131939,1.1493195682788e-07,0.000339016160127921,0.033902,0.000654920897498712,0.00198386424520016,0.065492,0.198386,18,"Success"
854,"colon","Poisson","LRM",0.00131551204315104,0.131551,1.0327157559155e-08,0.000101622623264483,0.010162,0.00111633170155265,0.00151469238474943,0.111633,0.151469,18,"Success"
324,"colon","Poisson","LRM",0.0011386817381776,0.113868,4.47614873510447e-08,0.000211569107742706,0.021157,0.000724006287001893,0.0015533571893533,0.072401,0.155336,18,"Success"
148,"colon","Poisson","LRM",0.00064571767138907,0.064572,1.05099424744136e-08,0.00010251801048798,0.010252,0.000444782370832629,0.000846652971945511,0.044478,0.084665,18,"Success"
270,"colon","Poisson","LRM",0.000606185491666941,0.060619,4.28431589930455e-08,0.000206985890806706,0.020699,0.000200493145685798,0.00101187783764808,0.020049,0.101188,18,"Success"
694,"colon","Poisson","LRM",0.000111709235284752,0.011171,5.4790435954543e-09,7.40205619774283e-05,0.007402,0,0.000256789536760511,0,0.025679,18,"Success"
