"ISOcode","cancer_type","distribution_method","risk_calculation","LRM_lifetime_risk","LRM_lifetime_risk_percent","LRM_variance","LRM_std_error","LRM_std_error_percent","LRM_ci_lower","LRM_ci_upper","LRM_ci_lower_percent","LRM_ci_upper_percent","LRM_n_age_groups","LRM_note"
860,"rectum","Poisson","LRM",0.00394052162055661,0.394052,3.85324503747448e-08,0.000196296842498153,0.01963,0.00355577980926023,0.00432526343185299,0.355578,0.432526,18,"Success"
800,"rectum","Poisson","LRM",0.00391160050754728,0.39116,7.55262186709013e-08,0.00027482033889598,0.027482,0.00337295264331116,0.00445024837178341,0.337295,0.445025,18,"Success"
328,"rectum","Poisson","LRM",0.00375804550879747,0.375805,3.31386144776699e-06,0.00182040145236346,0.18204,0.000190058662165095,0.00732603235542986,0.019006,0.732603,18,"Success"
180,"rectum","Poisson","LRM",0.00365467682515714,0.365468,3.43285916903427e-08,0.000185279766003584,0.018528,0.00329152848379012,0.00401782516652417,0.329153,0.401783,18,"Success"
762,"rectum","Poisson","LRM",0.0036329656405986,0.363297,3.56234937694582e-07,0.000596854201371308,0.059685,0.00246313140591083,0.00480279987528636,0.246313,0.48028,18,"Success"
983,"rectum","Poisson","LRM",0.00348380776857436,0.348381,8.17175223052785e-10,2.85862768308989e-05,0.002859,0.0034277786659858,0.00353983687116292,0.342778,0.353984,18,"Success"
887,"rectum","Poisson","LRM",0.00346116068443202,0.346116,7.20186029361846e-08,0.000268362819586068,0.026836,0.00293516955804333,0.00398715181082072,0.293517,0.398715,18,"Success"
426,"rectum","Poisson","LRM",0.00333465550883153,0.333466,7.37062899809844e-07,0.000858523674577378,0.085852,0.00165194910665987,0.00501736191100319,0.165195,0.501736,18,"Success"
132,"rectum","Poisson","LRM",0.00328170084643216,0.32817,3.94429840218756e-06,0.00198602578084665,0.198603,0,0.0071743113768916,0,0.717431,18,"Success"
478,"rectum","Poisson","LRM",0.00320128997904654,0.320129,4.9669705439435e-07,0.000704767376085435,0.070477,0.00181994592191909,0.00458263403617399,0.181995,0.458263,18,"Success"
262,"rectum","Poisson","LRM",0.00314958077412123,0.314958,6.76025167839381e-07,0.000822207496827523,0.082221,0.00153805408033929,0.00476110746790318,0.153805,0.476111,18,"Success"
120,"rectum","Poisson","LRM",0.00306064975831057,0.306065,8.94793953029793e-08,0.000299131067097651,0.029913,0.00247435286679917,0.00364694664982197,0.247435,0.364695,18,"Success"
686,"rectum","Poisson","LRM",0.00303852652646784,0.303853,1.16084544851952e-07,0.000340711820828031,0.034071,0.0023707313576449,0.00370632169529078,0.237073,0.370632,18,"Success"
740,"rectum","Poisson","LRM",0.00294590052585261,0.29459,1.25764612095763e-06,0.00112144822482254,0.112145,0.000747862005200433,0.0051439390465048,0.074786,0.514394,18,"Success"
566,"rectum","Poisson","LRM",0.00294333832853868,0.294334,7.76276929266591e-09,8.810657916788e-05,0.008811,0.00277064943336963,0.00311602722370772,0.277065,0.311603,18,"Success"
604,"rectum","Poisson","LRM",0.00292362848278907,0.292363,2.54972797507522e-08,0.000159678676568765,0.015968,0.00261065827671429,0.00323659868886385,0.261066,0.32366,18,"Success"
508,"rectum","Poisson","LRM",0.0028616706042029,0.286167,1.26245017740281e-07,0.000355309749008215,0.035531,0.0021652634961468,0.003558077712259,0.216526,0.355808,18,"Success"
911,"rectum","Poisson","LRM",0.00280601175725818,0.280601,1.21926421122843e-08,0.000110420297555677,0.011042,0.00258958797404905,0.0030224355404673,0.258959,0.302244,18,"Success"
4,"rectum","Poisson","LRM",0.00276570147271029,0.27657,7.411691864654e-08,0.000272244226103218,0.027224,0.00223210278954798,0.00329930015587259,0.22321,0.32993,18,"Success"
768,"rectum","Poisson","LRM",0.00271060781591017,0.271061,4.16498359385159e-07,0.00064536684094022,0.064537,0.00144568880766734,0.003975526824153,0.144569,0.397553,18,"Success"
914,"rectum","Poisson","LRM",0.00270859522386448,0.27086,4.32473440984605e-09,6.57627129142803e-05,0.006576,0.00257970030655249,0.00283749014117647,0.25797,0.283749,18,"Success"
916,"rectum","Poisson","LRM",0.00266672628594569,0.266673,6.50320423487836e-09,8.06424468557246e-05,0.008064,0.00250866709010847,0.00282478548178291,0.250867,0.282479,18,"Success"
818,"rectum","Poisson","LRM",0.00264832985767945,0.264833,2.19750543466297e-08,0.000148239854110255,0.014824,0.00235777974362335,0.00293887997173555,0.235778,0.293888,18,"Success"
646,"rectum","Poisson","LRM",0.00256636238404094,0.256636,1.39043328774758e-07,0.00037288514153122,0.037289,0.00183550750663975,0.00329721726144213,0.183551,0.329722,18,"Success"
484,"rectum","Poisson","LRM",0.00246898730021469,0.246899,7.35494934962362e-09,8.57610013329114e-05,0.008576,0.00230089573760218,0.0026370788628272,0.23009,0.263708,18,"Success"
340,"rectum","Poisson","LRM",0.00246632967523725,0.246633,2.51628834954905e-07,0.000501626190459494,0.050163,0.00148314234193664,0.00344951700853786,0.148314,0.344952,18,"Success"
454,"rectum","Poisson","LRM",0.00243873561412432,0.243874,7.38170788073893e-08,0.000271692986305111,0.027169,0.0019062173609663,0.00297125386728234,0.190622,0.297125,18,"Success"
270,"rectum","Poisson","LRM",0.00242536598256851,0.242537,5.45743475719316e-07,0.000738744526693305,0.073874,0.000977426710249635,0.00387330525488739,0.097743,0.387331,18,"Success"
288,"rectum","Poisson","LRM",0.0024153740009607,0.241537,4.04938771532026e-08,0.00020123090506481,0.020123,0.00202096142703367,0.00280978657488772,0.202096,0.280979,18,"Success"
356,"rectum","Poisson","LRM",0.00241433932713901,0.241434,7.06551353925537e-10,2.65810337256762e-05,0.002658,0.00236224050103668,0.00246643815324134,0.236224,0.246644,18,"Success"
50,"rectum","Poisson","LRM",0.0022960176213778,0.229602,1.02626179787641e-08,0.000101304580245733,0.01013,0.00209746064409617,0.00249457459865944,0.209746,0.249457,18,"Success"
384,"rectum","Poisson","LRM",0.00217025726617728,0.217026,6.04114797773244e-08,0.000245787468714995,0.024579,0.00168851382749589,0.00265200070485866,0.168851,0.2652,18,"Success"
524,"rectum","Poisson","LRM",0.00215069003486144,0.215069,3.78674644505677e-08,0.000194595643452179,0.01946,0.00176928257369517,0.00253209749602771,0.176928,0.25321,18,"Success"
586,"rectum","Poisson","LRM",0.00211368443822902,0.211368,6.26443248750022e-09,7.91481679352101e-05,0.007915,0.00195855402907601,0.00226881484738203,0.195855,0.226881,18,"Success"
430,"rectum","Poisson","LRM",0.00206333157708249,0.206333,3.66224894013378e-07,0.000605165179115073,0.060517,0.000877207826016952,0.00324945532814804,0.087721,0.324946,18,"Success"
222,"rectum","Poisson","LRM",0.00205077869763156,0.205078,1.29352355350074e-07,0.000359655884631509,0.035966,0.0013458531637538,0.00275570423150932,0.134585,0.27557,18,"Success"
174,"rectum","Poisson","LRM",0.00194158775236487,0.194159,7.71668518838214e-07,0.000878446651105355,0.087845,0.000219832316198372,0.00366334318853136,0.021983,0.366334,18,"Success"
90,"rectum","Poisson","LRM",0.00193517207899808,0.193517,7.59995588486246e-07,0.0008717772585278,0.087178,0.000226488652283589,0.00364385550571256,0.022649,0.364386,18,"Success"
214,"rectum","Poisson","LRM",0.00189109915666509,0.18911,7.6216293624068e-08,0.00027607298604548,0.027607,0.00134999610401595,0.00243220220931423,0.135,0.24322,18,"Success"
562,"rectum","Poisson","LRM",0.0018693626029971,0.186936,5.50388023935318e-08,0.000234603500386358,0.02346,0.00140953974223984,0.00232918546375436,0.140954,0.232919,18,"Success"
624,"rectum","Poisson","LRM",0.00173479902635491,0.17348,3.0590768953138e-07,0.000553089223843115,0.055309,0.000650744147622401,0.00281885390508741,0.065074,0.281885,18,"Success"
178,"rectum","Poisson","LRM",0.00164195009819703,0.164195,1.06146360041298e-07,0.00032580110503388,0.03258,0.00100337993233063,0.00228052026406344,0.100338,0.228052,18,"Success"
140,"rectum","Poisson","LRM",0.00162340570523961,0.162341,8.78842041065428e-08,0.000296452701297429,0.029645,0.00104235841069665,0.00220445299978258,0.104236,0.220445,18,"Success"
72,"rectum","Poisson","LRM",0.00159262905169529,0.159263,2.29368729886255e-07,0.000478924555526499,0.047892,0.000653936922863347,0.00253132118052723,0.065394,0.253132,18,"Success"
324,"rectum","Poisson","LRM",0.00149257489292182,0.149257,7.32893140750425e-08,0.00027071999201212,0.027072,0.000961963708578069,0.00202318607726558,0.096196,0.202319,18,"Success"
748,"rectum","Poisson","LRM",0.00140822870931547,0.140823,3.02792628764545e-07,0.000550265961844402,0.055027,0.000329707424100446,0.0024867499945305,0.032971,0.248675,18,"Success"
332,"rectum","Poisson","LRM",0.00133037865588844,0.133038,3.04643456493369e-08,0.000174540384007074,0.017454,0.000988279503234579,0.00167247780854231,0.098828,0.167248,18,"Success"
68,"rectum","Poisson","LRM",0.00130219092370002,0.130219,5.72184084124054e-08,0.000239203696485663,0.02392,0.000833351678588121,0.00177103016881192,0.083335,0.177103,18,"Success"
24,"rectum","Poisson","LRM",0.0012447686037509,0.124477,1.03194228603188e-08,0.000101584560147292,0.010158,0.00104566286586221,0.00144387434163959,0.104566,0.144387,18,"Success"
148,"rectum","Poisson","LRM",0.00114853853524672,0.114854,3.1604162405825e-08,0.000177775595641879,0.017778,0.00080009836778864,0.00149697870270481,0.08001,0.149698,18,"Success"
320,"rectum","Poisson","LRM",0.00113645841053943,0.113646,5.46305797117372e-08,0.000233731854294055,0.023373,0.00067834397612308,0.00159457284495577,0.067834,0.159457,18,"Success"
266,"rectum","Poisson","LRM",0.00106671792302693,0.106672,1.01442623292283e-07,0.000318500586015604,0.03185,0.000442456774436349,0.00169097907161752,0.044246,0.169098,18,"Success"
678,"rectum","Poisson","LRM",0.000941881112184282,0.094188,9.02269999820079e-07,0.000949878939560236,0.094988,0,0.00280364383372235,0,0.280364,18,"Success"
226,"rectum","Poisson","LRM",0.000795453003065139,0.079545,8.45621983663858e-08,0.000290795801837622,0.02908,0.000225493231463399,0.00136541277466688,0.022549,0.136541,18,"Success"
854,"rectum","Poisson","LRM",0.000627401009203195,0.06274,1.21281422044159e-08,0.000110127844818719,0.011013,0.000411550433358505,0.000843251585047885,0.041155,0.084325,18,"Success"
694,"rectum","Poisson","LRM",0.000359347189890922,0.035935,9.31903020738568e-08,0.000305270866729626,0.030527,0,0.000957678088680988,0,0.095768,18,"Success"
84,"rectum","Poisson","LRM",0,0,0,0,0,0,0,0,0,18,"Success"
