"ISOcode","AgeStart","AgeEnd","Ri"
430,5,9,0
430,10,14,0
430,15,19,0
430,20,24,1
430,25,29,2
430,30,34,3
430,35,39,4
430,40,44,6
430,45,49,9
430,50,54,11
430,55,59,12
430,60,64,11
430,65,69,10
430,70,74,7
430,75,79,5
430,80,84,3
430,85,999,1
434,0,4,0
434,5,9,0
434,10,14,0
434,15,19,6
434,20,24,0
434,25,29,3
434,30,34,12
434,35,39,28
434,40,44,49
434,45,49,68
434,50,54,67
434,55,59,48
434,60,64,42
434,65,69,57
434,70,74,67
434,75,79,71
434,80,84,64
434,85,999,50
440,0,4,0
440,5,9,0
440,10,14,0
440,15,19,0
440,20,24,0
440,25,29,1
440,30,34,3
440,35,39,2
440,40,44,6
440,45,49,15
440,50,54,34
440,55,59,67
440,60,64,114
440,65,69,132
440,70,74,144
440,75,79,132
440,80,84,129
440,85,999,128
442,0,4,0
442,5,9,0
442,10,14,0
442,15,19,0
442,20,24,0
442,25,29,0
442,30,34,0
442,35,39,2
442,40,44,3
442,45,49,6
442,50,54,10
442,55,59,18
442,60,64,25
442,65,69,23
442,70,74,26
442,75,79,31
442,80,84,33
442,85,999,45
450,0,4,0
450,5,9,0
450,10,14,7
450,15,19,6
450,20,24,9
450,25,29,21
450,30,34,14
450,35,39,15
450,40,44,18
450,45,49,23
450,50,54,28
450,55,59,36
450,60,64,41
450,65,69,43
450,70,74,35
450,75,79,23
450,80,84,15
450,85,999,10
454,0,4,0
454,5,9,0
454,10,14,0
454,15,19,0
454,20,24,2
454,25,29,13
454,30,34,10
454,35,39,9
454,40,44,14
454,45,49,18
454,50,54,20
454,55,59,16
454,60,64,14
454,65,69,14
454,70,74,19
454,75,79,20
454,80,84,14
454,85,999,8
458,0,4,0
458,5,9,0
458,10,14,3
458,15,19,11
458,20,24,42
458,25,29,25
458,30,34,51
458,35,39,119
458,40,44,192
458,45,49,272
458,50,54,371
458,55,59,474
458,60,64,552
458,65,69,554
458,70,74,500
458,75,79,372
458,80,84,251
458,85,999,217
462,0,4,0
462,5,9,0
462,10,14,0
462,15,19,0
462,20,24,0
462,25,29,1
462,30,34,0
462,35,39,1
462,40,44,2
462,45,49,3
462,50,54,3
462,55,59,3
462,60,64,3
462,65,69,3
462,70,74,1
462,75,79,2
462,80,84,2
462,85,999,2
466,0,4,0
466,5,9,0
466,10,14,1
466,15,19,1
466,20,24,8
466,25,29,14
466,30,34,17
466,35,39,24
466,40,44,32
466,45,49,37
466,50,54,41
466,55,59,45
466,60,64,49
466,65,69,50
466,70,74,42
466,75,79,29
466,80,84,15
466,85,999,6
470,0,4,0
470,5,9,0
470,10,14,0
470,15,19,0
470,20,24,0
470,25,29,0
470,30,34,0
470,35,39,1
470,40,44,2
470,45,49,5
470,50,54,8
470,55,59,15
470,60,64,22
470,65,69,27
470,70,74,34
470,75,79,37
470,80,84,24
470,85,999,31
474,0,4,0
474,5,9,0
474,10,14,0
474,15,19,0
474,20,24,0
474,25,29,0
474,30,34,0
474,35,39,1
474,40,44,2
474,45,49,5
474,50,54,9
474,55,59,13
474,60,64,17
474,65,69,19
474,70,74,22
474,75,79,20
474,80,84,18
474,85,999,24
478,0,4,0
478,5,9,0
478,10,14,0
478,15,19,0
478,20,24,1
478,25,29,2
478,30,34,3
478,35,39,5
478,40,44,7
478,45,49,9
478,50,54,10
478,55,59,12
478,60,64,12
478,65,69,11
478,70,74,9
478,75,79,6
478,80,84,4
478,85,999,2
480,0,4,0
480,5,9,0
480,10,14,0
480,15,19,0
480,20,24,1
480,25,29,0
480,30,34,1
480,35,39,2
480,40,44,6
480,45,49,10
480,50,54,16
480,55,59,30
480,60,64,40
480,65,69,45
480,70,74,44
480,75,79,29
480,80,84,18
480,85,999,15
484,0,4,0
484,5,9,0
484,10,14,0
484,15,19,17
484,20,24,63
484,25,29,108
484,30,34,180
484,35,39,338
484,40,44,574
484,45,49,870
484,50,54,1172
484,55,59,1424
484,60,64,1576
484,65,69,1581
484,70,74,1373
484,75,79,1099
484,80,84,808
484,85,999,848
496,0,4,0
496,5,9,0
496,10,14,0
496,15,19,0
496,20,24,0
496,25,29,2
496,30,34,4
496,35,39,7
496,40,44,8
496,45,49,11
496,50,54,16
496,55,59,21
496,60,64,26
496,65,69,21
496,70,74,16
496,75,79,13
496,80,84,8
496,85,999,4
498,0,4,0
498,5,9,0
498,10,14,0
498,15,19,0
498,20,24,0
498,25,29,1
498,30,34,1
498,35,39,4
498,40,44,8
498,45,49,32
498,50,54,65
498,55,59,127
498,60,64,230
498,65,69,247
498,70,74,217
498,75,79,85
498,80,84,64
498,85,999,35
499,0,4,0
499,5,9,0
499,10,14,0
499,15,19,0
499,20,24,0
499,25,29,0
499,30,34,0
499,35,39,0
499,40,44,0
499,45,49,4
499,50,54,9
499,55,59,16
499,60,64,24
499,65,69,30
499,70,74,30
499,75,79,20
499,80,84,18
499,85,999,13
504,0,4,0
504,5,9,0
504,10,14,4
504,15,19,3
504,20,24,25
504,25,29,26
504,30,34,47
504,35,39,87
504,40,44,130
504,45,49,179
504,50,54,245
504,55,59,356
504,60,64,449
504,65,69,459
504,70,74,348
504,75,79,251
504,80,84,178
504,85,999,95
508,0,4,0
508,5,9,0
508,10,14,17
508,15,19,0
508,20,24,4
508,25,29,18
508,30,34,8
508,35,39,5
508,40,44,5
508,45,49,6
508,50,54,13
508,55,59,22
508,60,64,30
508,65,69,37
508,70,74,39
508,75,79,32
508,80,84,20
508,85,999,10
512,0,4,0
512,5,9,0
512,10,14,0
512,15,19,0
512,20,24,2
512,25,29,6
512,30,34,19
512,35,39,29
512,40,44,31
512,45,49,35
512,50,54,32
512,55,59,29
512,60,64,26
512,65,69,18
512,70,74,11
512,75,79,8
512,80,84,6
512,85,999,4
516,0,4,0
516,5,9,0
516,10,14,0
516,15,19,0
516,20,24,1
516,25,29,2
516,30,34,1
516,35,39,5
516,40,44,7
516,45,49,9
516,50,54,11
516,55,59,9
516,60,64,10
516,65,69,10
516,70,74,8
516,75,79,6
516,80,84,3
516,85,999,1
524,0,4,0
524,5,9,0
524,10,14,3
524,15,19,15
524,20,24,12
524,25,29,8
524,30,34,12
524,35,39,22
524,40,44,36
524,45,49,54
524,50,54,70
524,55,59,72
524,60,64,80
524,65,69,85
524,70,74,78
524,75,79,68
524,80,84,45
524,85,999,23
528,0,4,0
528,5,9,0
528,10,14,8
528,15,19,8
528,20,24,18
528,25,29,23
528,30,34,20
528,35,39,28
528,40,44,78
528,45,49,176
528,50,54,475
528,55,59,947
528,60,64,1495
528,65,69,1922
528,70,74,2210
528,75,79,1999
528,80,84,1338
528,85,999,1139
540,0,4,0
540,5,9,0
540,10,14,0
540,15,19,0
540,20,24,0
540,25,29,0
540,30,34,0
540,35,39,0
540,40,44,0
540,45,49,2
540,50,54,5
540,55,59,7
540,60,64,7
540,65,69,10
540,70,74,10
540,75,79,8
540,80,84,5
540,85,999,4
548,0,4,0
548,5,9,0
548,10,14,0
548,15,19,0
548,20,24,0
548,25,29,0
548,30,34,0
548,35,39,0
548,40,44,0
548,45,49,0
548,50,54,1
548,55,59,0
548,60,64,1
548,65,69,1
548,70,74,1
548,75,79,1
548,80,84,0
548,85,999,0
554,0,4,0
554,5,9,0
554,10,14,1
554,15,19,3
554,20,24,11
554,25,29,9
554,30,34,14
554,35,39,23
554,40,44,34
554,45,49,60
554,50,54,103
554,55,59,165
554,60,64,243
554,65,69,330
554,70,74,426
554,75,79,443
554,80,84,367
554,85,999,434
558,0,4,0
558,5,9,0
558,10,14,0
558,15,19,0
558,20,24,5
558,25,29,8
558,30,34,5
558,35,39,7
558,40,44,13
558,45,49,20
558,50,54,28
558,55,59,39
558,60,64,52
558,65,69,62
558,70,74,55
558,75,79,51
558,80,84,50
558,85,999,54
562,0,4,0
562,5,9,0
562,10,14,4
562,15,19,9
562,20,24,14
562,25,29,9
562,30,34,14
562,35,39,23
562,40,44,30
562,45,49,38
562,50,54,40
562,55,59,43
562,60,64,46
562,65,69,43
562,70,74,36
562,75,79,25
562,80,84,12
562,85,999,5
566,0,4,0
566,5,9,0
566,10,14,0
566,15,19,19
566,20,24,17
566,25,29,0
566,30,34,136
566,35,39,101
566,40,44,175
566,45,49,308
566,50,54,438
566,55,59,551
566,60,64,594
566,65,69,522
566,70,74,403
566,75,79,252
566,80,84,110
566,85,999,34
578,0,4,0
578,5,9,0
578,10,14,1
578,15,19,3
578,20,24,4
578,25,29,12
578,30,34,22
578,35,39,37
578,40,44,47
578,45,49,80
578,50,54,138
578,55,59,220
578,60,64,348
578,65,69,498
578,70,74,635
578,75,79,717
578,80,84,538
578,85,999,642
586,0,4,0
586,5,9,0
586,10,14,36
586,15,19,72
586,20,24,153
586,25,29,156
586,30,34,242
586,35,39,330
586,40,44,414
586,45,49,483
586,50,54,560
586,55,59,608
586,60,64,607
586,65,69,517
586,70,74,424
586,75,79,345
586,80,84,220
586,85,999,130
591,0,4,0
591,5,9,0
591,10,14,0
591,15,19,0
591,20,24,5
591,25,29,3
591,30,34,2
591,35,39,6
591,40,44,15
591,45,49,28
591,50,54,46
591,55,59,64
591,60,64,80
591,65,69,84
591,70,74,79
591,75,79,69
591,80,84,54
591,85,999,64
598,0,4,0
598,5,9,0
598,10,14,0
598,15,19,0
598,20,24,4
598,25,29,0
598,30,34,0
598,35,39,3
598,40,44,6
598,45,49,20
598,50,54,31
598,55,59,38
598,60,64,44
598,65,69,46
598,70,74,39
598,75,79,26
598,80,84,15
598,85,999,9
600,0,4,0
600,5,9,0
600,10,14,2
600,15,19,3
600,20,24,8
600,25,29,4
600,30,34,3
600,35,39,16
600,40,44,36
600,45,49,55
600,50,54,77
600,55,59,110
600,60,64,146
600,65,69,171
600,70,74,166
600,75,79,145
600,80,84,118
600,85,999,110
604,0,4,0
604,5,9,0
604,10,14,0
604,15,19,1
604,20,24,24
604,25,29,26
604,30,34,2
604,35,39,17
604,40,44,60
604,45,49,128
604,50,54,223
604,55,59,322
604,60,64,411
604,65,69,503
604,70,74,548
604,75,79,531
604,80,84,478
604,85,999,498
608,0,4,0
608,5,9,0
608,10,14,15
608,15,19,28
608,20,24,128
608,25,29,112
608,30,34,98
608,35,39,228
608,40,44,425
608,45,49,706
608,50,54,1088
608,55,59,1589
608,60,64,1986
608,65,69,2189
608,70,74,1964
608,75,79,1388
608,80,84,877
608,85,999,624
616,0,4,0
616,5,9,0
616,10,14,0
616,15,19,2
616,20,24,13
616,25,29,21
616,30,34,27
616,35,39,59
616,40,44,120
616,45,49,295
616,50,54,530
616,55,59,999
616,60,64,1942
616,65,69,2879
616,70,74,2941
616,75,79,2028
616,80,84,1722
616,85,999,1886
620,0,4,0
620,5,9,0
620,10,14,2
620,15,19,3
620,20,24,3
620,25,29,7
620,30,34,15
620,35,39,24
620,40,44,69
620,45,49,148
620,50,54,247
620,55,59,424
620,60,64,649
620,65,69,928
620,70,74,1161
620,75,79,1115
620,80,84,959
620,85,999,1066
624,0,4,0
624,5,9,0
624,10,14,0
624,15,19,0
624,20,24,0
624,25,29,1
624,30,34,1
624,35,39,2
624,40,44,2
624,45,49,2
624,50,54,2
624,55,59,3
624,60,64,3
624,65,69,4
624,70,74,2
624,75,79,2
624,80,84,0
624,85,999,0
626,0,4,0
626,5,9,0
626,10,14,0
626,15,19,0
626,20,24,0
626,25,29,2
626,30,34,1
626,35,39,1
626,40,44,2
626,45,49,3
626,50,54,6
626,55,59,6
626,60,64,7
626,65,69,5
626,70,74,5
626,75,79,5
626,80,84,3
626,85,999,2
630,0,4,0
630,5,9,0
630,10,14,0
630,15,19,1
630,20,24,1
630,25,29,0
630,30,34,5
630,35,39,13
630,40,44,28
630,45,49,49
630,50,54,78
630,55,59,114
630,60,64,152
630,65,69,174
630,70,74,197
630,75,79,192
630,80,84,145
630,85,999,168
634,0,4,0
634,5,9,0
634,10,14,0
634,15,19,0
634,20,24,0
634,25,29,3
634,30,34,3
634,35,39,5
634,40,44,9
634,45,49,14
634,50,54,21
634,55,59,24
634,60,64,19
634,65,69,11
634,70,74,6
634,75,79,2
634,80,84,1
634,85,999,1
638,0,4,0
638,5,9,0
638,10,14,0
638,15,19,0
638,20,24,0
638,25,29,0
638,30,34,0
638,35,39,1
638,40,44,3
638,45,49,7
638,50,54,14
638,55,59,22
638,60,64,28
638,65,69,34
638,70,74,31
638,75,79,25
638,80,84,19
638,85,999,20
642,0,4,0
642,5,9,0
642,10,14,4
642,15,19,3
642,20,24,5
642,25,29,7
642,30,34,17
642,35,39,35
642,40,44,75
642,45,49,191
642,50,54,440
642,55,59,559
642,60,64,978
642,65,69,1452
642,70,74,1429
642,75,79,1027
642,80,84,853
642,85,999,736
643,0,4,0
643,5,9,0
643,10,14,17
643,15,19,24
643,20,24,51
643,25,29,44
643,30,34,28
643,35,39,250
643,40,44,700
643,45,49,1401
643,50,54,2363
643,55,59,4549
643,60,64,8654
643,65,69,10789
643,70,74,10455
643,75,79,4987
643,80,84,5507
643,85,999,3543
646,0,4,0
646,5,9,0
646,10,14,0
646,15,19,2
646,20,24,4
646,25,29,5
646,30,34,10
646,35,39,12
646,40,44,13
646,45,49,14
646,50,54,16
646,55,59,22
646,60,64,23
646,65,69,18
646,70,74,11
646,75,79,5
646,80,84,2
646,85,999,2
662,0,4,0
662,5,9,0
662,10,14,0
662,15,19,0
662,20,24,0
662,25,29,0
662,30,34,0
662,35,39,0
662,40,44,1
662,45,49,1
662,50,54,6
662,55,59,1
662,60,64,3
662,65,69,2
662,70,74,4
662,75,79,4
662,80,84,2
662,85,999,2
678,0,4,0
678,5,9,0
678,10,14,0
678,15,19,0
678,20,24,0
678,25,29,0
678,30,34,0
678,35,39,0
678,40,44,0
678,45,49,1
678,50,54,1
678,55,59,2
678,60,64,2
678,65,69,1
678,70,74,0
678,75,79,0
678,80,84,0
678,85,999,0
682,0,4,0
682,5,9,0
682,10,14,2
682,15,19,2
682,20,24,7
682,25,29,26
682,30,34,45
682,35,39,100
682,40,44,193
682,45,49,285
682,50,54,309
682,55,59,300
682,60,64,258
682,65,69,196
682,70,74,116
682,75,79,75
682,80,84,52
682,85,999,38
686,0,4,0
686,5,9,0
686,10,14,0
686,15,19,0
686,20,24,5
686,25,29,8
686,30,34,11
686,35,39,16
686,40,44,22
686,45,49,27
686,50,54,31
686,55,59,34
686,60,64,35
686,65,69,34
686,70,74,28
686,75,79,21
686,80,84,12
686,85,999,6
688,0,4,0
688,5,9,0
688,10,14,0
688,15,19,1
688,20,24,4
688,25,29,4
688,30,34,6
688,35,39,10
688,40,44,40
688,45,49,93
688,50,54,158
688,55,59,268
688,60,64,379
688,65,69,468
688,70,74,499
688,75,79,368
688,80,84,270
688,85,999,193
694,0,4,0
694,5,9,0
694,10,14,0
694,15,19,0
694,20,24,0
694,25,29,1
694,30,34,0
694,35,39,0
694,40,44,0
694,45,49,0
694,50,54,2
694,55,59,0
694,60,64,0
694,65,69,0
694,70,74,0
694,75,79,1
694,80,84,0
694,85,999,0
702,0,4,0
702,5,9,0
702,10,14,3
702,15,19,0
702,20,24,5
702,25,29,0
702,30,34,1
702,35,39,15
702,40,44,37
702,45,49,80
702,50,54,138
702,55,59,242
702,60,64,372
702,65,69,472
702,70,74,408
702,75,79,253
702,80,84,200
702,85,999,241
703,0,4,0
703,5,9,0
703,10,14,1
703,15,19,1
703,20,24,2
703,25,29,1
703,30,34,1
703,35,39,6
703,40,44,9
703,45,49,35
703,50,54,84
703,55,59,168
703,60,64,298
703,65,69,454
703,70,74,491
703,75,79,372
703,80,84,276
703,85,999,239
704,0,4,0
704,5,9,0
704,10,14,8
704,15,19,8
704,20,24,16
704,25,29,117
704,30,34,75
704,35,39,113
704,40,44,230
704,45,49,389
704,50,54,666
704,55,59,1053
704,60,64,1329
704,65,69,1219
704,70,74,768
704,75,79,460
704,80,84,338
704,85,999,411
705,0,4,0
705,5,9,0
705,10,14,0
705,15,19,1
705,20,24,0
705,25,29,1
705,30,34,2
705,35,39,6
705,40,44,13
705,45,49,23
705,50,54,40
705,55,59,68
705,60,64,104
705,65,69,149
705,70,74,163
705,75,79,134
705,80,84,121
705,85,999,117
706,0,4,0
706,5,9,0
706,10,14,0
706,15,19,2
706,20,24,8
706,25,29,13
706,30,34,10
706,35,39,15
706,40,44,24
706,45,49,35
706,50,54,49
706,55,59,58
706,60,64,61
706,65,69,55
706,70,74,42
706,75,79,27
706,80,84,14
706,85,999,7
710,0,4,0
710,5,9,0
710,10,14,9
710,15,19,6
710,20,24,11
710,25,29,41
710,30,34,66
710,35,39,65
710,40,44,106
710,45,49,198
710,50,54,299
710,55,59,426
710,60,64,478
710,65,69,539
710,70,74,550
710,75,79,423
710,80,84,263
710,85,999,123
716,0,4,0
716,5,9,0
716,10,14,1
716,15,19,2
716,20,24,4
716,25,29,14
716,30,34,7
716,35,39,11
716,40,44,21
716,45,49,29
716,50,54,39
716,55,59,54
716,60,64,62
716,65,69,61
716,70,74,44
716,75,79,30
716,80,84,18
716,85,999,8
724,0,4,0
724,5,9,0
724,10,14,9
724,15,19,13
724,20,24,11
724,25,29,17
724,30,34,11
724,35,39,58
724,40,44,133
724,45,49,537
724,50,54,1103
724,55,59,1889
724,60,64,2850
724,65,69,3609
724,70,74,4278
724,75,79,4247
724,80,84,3175
724,85,999,4174
728,0,4,0
728,5,9,0
728,10,14,1
728,15,19,2
728,20,24,3
728,25,29,5
728,30,34,7
728,35,39,10
728,40,44,14
728,45,49,18
728,50,54,22
728,55,59,25
728,60,64,24
728,65,69,20
728,70,74,18
728,75,79,14
728,80,84,8
728,85,999,4
729,0,4,0
729,5,9,0
729,10,14,24
729,15,19,24
729,20,24,29
729,25,29,34
729,30,34,52
729,35,39,65
729,40,44,72
729,45,49,71
729,50,54,66
729,55,59,47
729,60,64,39
729,65,69,62
729,70,74,80
729,75,79,73
729,80,84,52
729,85,999,38
740,0,4,0
740,5,9,0
740,10,14,0
740,15,19,0
740,20,24,0
740,25,29,0
740,30,34,1
740,35,39,0
740,40,44,2
740,45,49,3
740,50,54,6
740,55,59,9
740,60,64,15
740,65,69,17
740,70,74,17
740,75,79,14
740,80,84,9
740,85,999,8
748,0,4,0
748,5,9,0
748,10,14,0
748,15,19,0
748,20,24,0
748,25,29,1
748,30,34,1
748,35,39,1
748,40,44,1
748,45,49,2
748,50,54,2
748,55,59,2
748,60,64,3
748,65,69,1
748,70,74,2
748,75,79,1
748,80,84,1
748,85,999,0
752,0,4,0
752,5,9,0
752,10,14,1
752,15,19,5
752,20,24,3
752,25,29,6
752,30,34,19
752,35,39,38
752,40,44,63
752,45,49,105
752,50,54,179
752,55,59,305
752,60,64,429
752,65,69,629
752,70,74,845
752,75,79,988
752,80,84,732
752,85,999,774
756,0,4,0
756,5,9,0
756,10,14,5
756,15,19,3
756,20,24,6
756,25,29,11
756,30,34,19
756,35,39,32
756,40,44,45
756,45,49,72
756,50,54,128
756,55,59,224
756,60,64,350
756,65,69,432
756,70,74,506
756,75,79,558
756,80,84,461
756,85,999,529
760,0,4,0
760,5,9,0
760,10,14,2
760,15,19,5
760,20,24,27
760,25,29,10
760,30,34,6
760,35,39,17
760,40,44,30
760,45,49,50
760,50,54,81
760,55,59,120
760,60,64,151
760,65,69,163
760,70,74,144
760,75,79,120
760,80,84,98
760,85,999,85
762,0,4,0
762,5,9,0
762,10,14,0
762,15,19,4
762,20,24,4
762,25,29,3
762,30,34,9
762,35,39,9
762,40,44,9
762,45,49,11
762,50,54,12
762,55,59,17
762,60,64,21
762,65,69,21
762,70,74,16
762,75,79,11
762,80,84,9
762,85,999,8
764,0,4,0
764,5,9,0
764,10,14,7
764,15,19,12
764,20,24,23
764,25,29,65
764,30,34,53
764,35,39,110
764,40,44,259
764,45,49,499
764,50,54,845
764,55,59,1220
764,60,64,1550
764,65,69,1694
764,70,74,1516
764,75,79,1188
764,80,84,868
764,85,999,798
768,0,4,0
768,5,9,0
768,10,14,0
768,15,19,5
768,20,24,2
768,25,29,5
768,30,34,7
768,35,39,10
768,40,44,15
768,45,49,19
768,50,54,24
768,55,59,26
768,60,64,27
768,65,69,26
768,70,74,23
768,75,79,16
768,80,84,9
768,85,999,4
780,0,4,0
780,5,9,0
780,10,14,0
780,15,19,0
780,20,24,0
780,25,29,0
780,30,34,1
780,35,39,4
780,40,44,7
780,45,49,11
780,50,54,16
780,55,59,24
780,60,64,31
780,65,69,33
780,70,74,38
780,75,79,39
780,80,84,32
780,85,999,29
784,0,4,0
784,5,9,0
784,10,14,0
784,15,19,1
784,20,24,0
784,25,29,7
784,30,34,4
784,35,39,8
784,40,44,17
784,45,49,13
784,50,54,38
784,55,59,68
784,60,64,91
784,65,69,53
784,70,74,23
784,75,79,17
784,80,84,7
784,85,999,3
788,0,4,0
788,5,9,0
788,10,14,2
788,15,19,1
788,20,24,2
788,25,29,4
788,30,34,15
788,35,39,35
788,40,44,59
788,45,49,78
788,50,54,103
788,55,59,133
788,60,64,149
788,65,69,151
788,70,74,114
788,75,79,74
788,80,84,53
788,85,999,41
792,0,4,0
792,5,9,0
792,10,14,68
792,15,19,34
792,20,24,79
792,25,29,40
792,30,34,83
792,35,39,228
792,40,44,422
792,45,49,699
792,50,54,1052
792,55,59,1498
792,60,64,1815
792,65,69,1957
792,70,74,1867
792,75,79,1573
792,80,84,1213
792,85,999,1095
795,0,4,0
795,5,9,0
795,10,14,0
795,15,19,0
795,20,24,1
795,25,29,1
795,30,34,2
795,35,39,4
795,40,44,6
795,45,49,8
795,50,54,11
795,55,59,16
795,60,64,18
795,65,69,18
795,70,74,12
795,75,79,6
795,80,84,5
795,85,999,4
800,0,4,0
800,5,9,0
800,10,14,5
800,15,19,0
800,20,24,33
800,25,29,21
800,30,34,11
800,35,39,37
800,40,44,38
800,45,49,50
800,50,54,72
800,55,59,102
800,60,64,114
800,65,69,102
800,70,74,73
800,75,79,41
800,80,84,18
800,85,999,7
804,0,4,0
804,5,9,0
804,10,14,2
804,15,19,4
804,20,24,4
804,25,29,15
804,30,34,13
804,35,39,49
804,40,44,161
804,45,49,335
804,50,54,611
804,55,59,1128
804,60,64,1939
804,65,69,2225
804,70,74,2147
804,75,79,1102
804,80,84,1041
804,85,999,477
807,0,4,0
807,5,9,0
807,10,14,0
807,15,19,0
807,20,24,0
807,25,29,1
807,30,34,2
807,35,39,3
807,40,44,9
807,45,49,18
807,50,54,30
807,55,59,48
807,60,64,69
807,65,69,83
807,70,74,79
807,75,79,57
807,80,84,38
807,85,999,24
818,0,4,0
818,5,9,0
818,10,14,4
818,15,19,45
818,20,24,74
818,25,29,103
818,30,34,175
818,35,39,265
818,40,44,363
818,45,49,422
818,50,54,462
818,55,59,460
818,60,64,424
818,65,69,339
818,70,74,265
818,75,79,169
818,80,84,85
818,85,999,59
826,0,4,0
826,5,9,0
826,10,14,28
826,15,19,27
826,20,24,31
826,25,29,45
826,30,34,99
826,35,39,189
826,40,44,341
826,45,49,577
826,50,54,1138
826,55,59,1977
826,60,64,2878
826,65,69,3704
826,70,74,4903
826,75,79,5416
826,80,84,4398
826,85,999,5464
834,0,4,0
834,5,9,0
834,10,14,0
834,15,19,12
834,20,24,41
834,25,29,27
834,30,34,52
834,35,39,71
834,40,44,83
834,45,49,88
834,50,54,87
834,55,59,91
834,60,64,89
834,65,69,81
834,70,74,65
834,75,79,43
834,80,84,21
834,85,999,8
840,0,4,0
840,5,9,0
840,10,14,108
840,15,19,209
840,20,24,284
840,25,29,499
840,30,34,1149
840,35,39,2065
840,40,44,3386
840,45,49,4979
840,50,54,7635
840,55,59,10369
840,60,64,13415
840,65,69,14754
840,70,74,14304
840,75,79,12443
840,80,84,9096
840,85,999,10537
854,0,4,0
854,5,9,0
854,10,14,0
854,15,19,11
854,20,24,10
854,25,29,26
854,30,34,6
854,35,39,63
854,40,44,0
854,45,49,32
854,50,54,43
854,55,59,42
854,60,64,31
854,65,69,0
854,70,74,0
854,75,79,0
854,80,84,0
854,85,999,0
858,0,4,0
858,5,9,0
858,10,14,3
858,15,19,2
858,20,24,4
858,25,29,0
858,30,34,3
858,35,39,10
858,40,44,21
858,45,49,39
858,50,54,63
858,55,59,101
858,60,64,151
858,65,69,187
858,70,74,207
858,75,79,208
858,80,84,185
858,85,999,271
860,0,4,0
860,5,9,0
860,10,14,1
860,15,19,3
860,20,24,5
860,25,29,7
860,30,34,22
860,35,39,23
860,40,44,38
860,45,49,73
860,50,54,116
860,55,59,180
860,60,64,248
860,65,69,241
860,70,74,140
860,75,79,68
860,80,84,43
860,85,999,21
862,0,4,0
862,5,9,0
862,10,14,3
862,15,19,6
862,20,24,36
862,25,29,20
862,30,34,6
862,35,39,25
862,40,44,83
862,45,49,173
862,50,54,312
862,55,59,494
862,60,64,656
862,65,69,687
862,70,74,598
862,75,79,486
862,80,84,350
862,85,999,356
882,0,4,0
882,5,9,0
882,10,14,0
882,15,19,0
882,20,24,0
882,25,29,0
882,30,34,0
882,35,39,0
882,40,44,0
882,45,49,2
882,50,54,2
882,55,59,3
882,60,64,5
882,65,69,5
882,70,74,4
882,75,79,2
882,80,84,2
882,85,999,0
887,0,4,0
887,5,9,0
887,10,14,0
887,15,19,0
887,20,24,12
887,25,29,46
887,30,34,36
887,35,39,49
887,40,44,61
887,45,49,87
887,50,54,125
887,55,59,135
887,60,64,122
887,65,69,89
887,70,74,72
887,75,79,50
887,80,84,29
887,85,999,18
894,0,4,0
894,5,9,0
894,10,14,1
894,15,19,0
894,20,24,2
894,25,29,8
894,30,34,10
894,35,39,7
894,40,44,5
894,45,49,15
894,50,54,19
894,55,59,17
894,60,64,20
894,65,69,30
894,70,74,10
894,75,79,6
894,80,84,3
894,85,999,1
900,0,4,0
900,5,9,0
900,10,14,851
900,15,19,1485
900,20,24,3132
900,25,29,5022
900,30,34,8427
900,35,39,14488
900,40,44,24931
900,45,49,43145
900,50,54,74579
900,55,59,103948
900,60,64,132489
900,65,69,168914
900,70,74,172840
900,75,79,145187
900,80,84,119882
900,85,999,122544
