"ISOcode","AgeStart","AgeEnd","Di"
430,35,39,3
430,40,44,4
430,45,49,5
430,50,54,8
430,55,59,8
430,60,64,8
430,65,69,8
430,70,74,5
430,75,79,5
430,80,84,3
430,85,999,1
434,0,4,0
434,5,9,0
434,10,14,3
434,15,19,3
434,20,24,0
434,25,29,3
434,30,34,6
434,35,39,12
434,40,44,16
434,45,49,21
434,50,54,14
434,55,59,13
434,60,64,18
434,65,69,35
434,70,74,60
434,75,79,80
434,80,84,83
434,85,999,72
440,0,4,0
440,5,9,0
440,10,14,0
440,15,19,0
440,20,24,0
440,25,29,1
440,30,34,3
440,35,39,2
440,40,44,3
440,45,49,5
440,50,54,10
440,55,59,23
440,60,64,46
440,65,69,61
440,70,74,80
440,75,79,87
440,80,84,103
440,85,999,115
442,0,4,0
442,5,9,0
442,10,14,0
442,15,19,0
442,20,24,0
442,25,29,0
442,30,34,0
442,35,39,0
442,40,44,0
442,45,49,1
442,50,54,3
442,55,59,6
442,60,64,8
442,65,69,10
442,70,74,13
442,75,79,13
442,80,84,14
442,85,999,19
450,0,4,0
450,5,9,0
450,10,14,0
450,15,19,0
450,20,24,5
450,25,29,12
450,30,34,9
450,35,39,10
450,40,44,12
450,45,49,15
450,50,54,18
450,55,59,24
450,60,64,30
450,65,69,35
450,70,74,31
450,75,79,23
450,80,84,15
450,85,999,10
454,0,4,0
454,5,9,0
454,10,14,0
454,15,19,0
454,20,24,1
454,25,29,10
454,30,34,8
454,35,39,6
454,40,44,12
454,45,49,14
454,50,54,13
454,55,59,11
454,60,64,10
454,65,69,11
454,70,74,16
454,75,79,18
454,80,84,13
454,85,999,7
458,0,4,0
458,5,9,0
458,10,14,0
458,15,19,2
458,20,24,6
458,25,29,14
458,30,34,31
458,35,39,46
458,40,44,69
458,45,49,100
458,50,54,146
458,55,59,191
458,60,64,229
458,65,69,252
458,70,74,279
458,75,79,270
458,80,84,230
458,85,999,239
462,0,4,0
462,5,9,0
462,10,14,0
462,15,19,0
462,20,24,0
462,25,29,0
462,30,34,0
462,35,39,0
462,40,44,0
462,45,49,1
462,50,54,1
462,55,59,1
462,60,64,2
462,65,69,3
462,70,74,1
462,75,79,2
462,80,84,2
462,85,999,2
466,0,4,0
466,5,9,0
466,10,14,0
466,15,19,1
466,20,24,6
466,25,29,13
466,30,34,14
466,35,39,18
466,40,44,24
466,45,49,29
466,50,54,33
466,55,59,35
466,60,64,37
466,65,69,38
466,70,74,31
466,75,79,22
466,80,84,12
466,85,999,5
470,0,4,0
470,5,9,0
470,10,14,0
470,15,19,0
470,20,24,0
470,25,29,0
470,30,34,0
470,35,39,0
470,40,44,0
470,45,49,1
470,50,54,2
470,55,59,4
470,60,64,6
470,65,69,10
470,70,74,16
470,75,79,18
470,80,84,14
470,85,999,18
474,0,4,0
474,5,9,0
474,10,14,0
474,15,19,0
474,20,24,0
474,25,29,0
474,30,34,0
474,35,39,0
474,40,44,0
474,45,49,2
474,50,54,4
474,55,59,5
474,60,64,6
474,65,69,8
474,70,74,9
474,75,79,11
474,80,84,13
474,85,999,23
478,0,4,0
478,5,9,0
478,10,14,0
478,15,19,0
478,20,24,1
478,25,29,2
478,30,34,2
478,35,39,3
478,40,44,5
478,45,49,7
478,50,54,8
478,55,59,8
478,60,64,8
478,65,69,8
478,70,74,6
478,75,79,4
478,80,84,2
478,85,999,2
480,0,4,0
480,5,9,0
480,10,14,0
480,15,19,0
480,20,24,0
480,25,29,0
480,30,34,0
480,35,39,0
480,40,44,1
480,45,49,4
480,50,54,8
480,55,59,13
480,60,64,19
480,65,69,18
480,70,74,17
480,75,79,18
480,80,84,13
480,85,999,14
484,0,4,0
484,5,9,0
484,10,14,1
484,15,19,7
484,20,24,20
484,25,29,42
484,30,34,108
484,35,39,140
484,40,44,234
484,45,49,379
484,50,54,525
484,55,59,661
484,60,64,790
484,65,69,876
484,70,74,889
484,75,79,773
484,80,84,600
484,85,999,655
496,0,4,0
496,5,9,0
496,10,14,1
496,15,19,0
496,20,24,2
496,25,29,2
496,30,34,1
496,35,39,3
496,40,44,2
496,45,49,4
496,50,54,11
496,55,59,6
496,60,64,8
496,65,69,13
496,70,74,6
496,75,79,5
496,80,84,6
496,85,999,5
498,0,4,0
498,5,9,0
498,10,14,0
498,15,19,0
498,20,24,0
498,25,29,0
498,30,34,1
498,35,39,2
498,40,44,7
498,45,49,15
498,50,54,29
498,55,59,62
498,60,64,121
498,65,69,140
498,70,74,135
498,75,79,61
498,80,84,53
498,85,999,35
499,0,4,0
499,5,9,0
499,10,14,0
499,15,19,0
499,20,24,0
499,25,29,0
499,30,34,0
499,35,39,0
499,40,44,0
499,45,49,2
499,50,54,4
499,55,59,8
499,60,64,12
499,65,69,16
499,70,74,18
499,75,79,15
499,80,84,17
499,85,999,14
504,0,4,0
504,5,9,0
504,10,14,0
504,15,19,3
504,20,24,8
504,25,29,11
504,30,34,18
504,35,39,26
504,40,44,42
504,45,49,73
504,50,54,119
504,55,59,177
504,60,64,231
504,65,69,257
504,70,74,226
504,75,79,192
504,80,84,159
504,85,999,99
508,0,4,0
508,5,9,0
508,10,14,0
508,15,19,0
508,20,24,3
508,25,29,14
508,30,34,6
508,35,39,3
508,40,44,4
508,45,49,5
508,50,54,9
508,55,59,15
508,60,64,22
508,65,69,31
508,70,74,34
508,75,79,31
508,80,84,19
508,85,999,10
512,0,4,0
512,5,9,0
512,10,14,0
512,15,19,0
512,20,24,2
512,25,29,5
512,30,34,12
512,35,39,16
512,40,44,17
512,45,49,19
512,50,54,17
512,55,59,16
512,60,64,14
512,65,69,11
512,70,74,8
512,75,79,6
512,80,84,6
512,85,999,4
516,0,4,0
516,5,9,0
516,10,14,0
516,15,19,0
516,20,24,0
516,25,29,0
516,30,34,0
516,35,39,3
516,40,44,3
516,45,49,6
516,50,54,5
516,55,59,5
516,60,64,8
516,65,69,8
516,70,74,6
516,75,79,4
516,80,84,3
516,85,999,1
524,0,4,0
524,5,9,0
524,10,14,0
524,15,19,5
524,20,24,5
524,25,29,3
524,30,34,5
524,35,39,8
524,40,44,15
524,45,49,25
524,50,54,35
524,55,59,42
524,60,64,48
524,65,69,54
524,70,74,55
524,75,79,51
524,80,84,35
524,85,999,19
528,0,4,0
528,5,9,0
528,10,14,0
528,15,19,0
528,20,24,0
528,25,29,0
528,30,34,4
528,35,39,8
528,40,44,23
528,45,49,46
528,50,54,109
528,55,59,187
528,60,64,291
528,65,69,459
528,70,74,757
528,75,79,907
528,80,84,852
528,85,999,1016
540,0,4,0
540,5,9,0
540,10,14,0
540,15,19,0
540,20,24,0
540,25,29,0
540,30,34,0
540,35,39,0
540,40,44,0
540,45,49,1
540,50,54,2
540,55,59,2
540,60,64,3
540,65,69,3
540,70,74,4
540,75,79,3
540,80,84,2
540,85,999,3
548,0,4,0
548,5,9,0
548,10,14,0
548,15,19,0
548,20,24,0
548,25,29,0
548,30,34,0
548,35,39,0
548,40,44,0
548,45,49,0
548,50,54,1
548,55,59,0
548,60,64,1
548,65,69,1
548,70,74,1
548,75,79,1
548,80,84,0
548,85,999,0
554,0,4,0
554,5,9,0
554,10,14,0
554,15,19,0
554,20,24,1
554,25,29,5
554,30,34,2
554,35,39,4
554,40,44,8
554,45,49,16
554,50,54,30
554,55,59,46
554,60,64,66
554,65,69,92
554,70,74,154
554,75,79,214
554,80,84,221
554,85,999,307
558,0,4,0
558,5,9,0
558,10,14,0
558,15,19,0
558,20,24,1
558,25,29,3
558,30,34,6
558,35,39,5
558,40,44,8
558,45,49,14
558,50,54,17
558,55,59,25
558,60,64,30
558,65,69,35
558,70,74,32
558,75,79,31
558,80,84,31
558,85,999,34
562,0,4,0
562,5,9,0
562,10,14,0
562,15,19,8
562,20,24,12
562,25,29,8
562,30,34,13
562,35,39,19
562,40,44,26
562,45,49,31
562,50,54,33
562,55,59,36
562,60,64,37
562,65,69,34
562,70,74,29
562,75,79,20
562,80,84,11
562,85,999,4
566,0,4,0
566,5,9,0
566,10,14,0
566,15,19,12
566,20,24,10
566,25,29,0
566,30,34,86
566,35,39,58
566,40,44,117
566,45,49,204
566,50,54,289
566,55,59,359
566,60,64,399
566,65,69,386
566,70,74,327
566,75,79,221
566,80,84,103
566,85,999,34
578,0,4,0
578,5,9,0
578,10,14,0
578,15,19,0
578,20,24,0
578,25,29,0
578,30,34,3
578,35,39,4
578,40,44,8
578,45,49,12
578,50,54,28
578,55,59,46
578,60,64,71
578,65,69,133
578,70,74,242
578,75,79,334
578,80,84,302
578,85,999,428
586,0,4,0
586,5,9,0
586,10,14,17
586,15,19,31
586,20,24,64
586,25,29,65
586,30,34,100
586,35,39,128
586,40,44,199
586,45,49,262
586,50,54,319
586,55,59,362
586,60,64,367
586,65,69,328
586,70,74,296
586,75,79,263
586,80,84,182
586,85,999,117
591,0,4,0
591,5,9,0
591,10,14,0
591,15,19,0
591,20,24,0
591,25,29,1
591,30,34,2
591,35,39,2
591,40,44,5
591,45,49,11
591,50,54,17
591,55,59,25
591,60,64,33
591,65,69,38
591,70,74,40
591,75,79,38
591,80,84,33
591,85,999,41
598,0,4,0
598,5,9,0
598,10,14,0
598,15,19,0
598,20,24,0
598,25,29,0
598,30,34,0
598,35,39,3
598,40,44,3
598,45,49,11
598,50,54,19
598,55,59,25
598,60,64,28
598,65,69,28
598,70,74,24
598,75,79,19
598,80,84,13
598,85,999,9
600,0,4,0
600,5,9,0
600,10,14,0
600,15,19,1
600,20,24,1
600,25,29,3
600,30,34,5
600,35,39,9
600,40,44,16
600,45,49,23
600,50,54,32
600,55,59,40
600,60,64,49
600,65,69,65
600,70,74,75
600,75,79,77
600,80,84,70
600,85,999,71
604,0,4,0
604,5,9,0
604,10,14,0
604,15,19,2
604,20,24,4
604,25,29,7
604,30,34,21
604,35,39,26
604,40,44,27
604,45,49,49
604,50,54,84
604,55,59,125
604,60,64,180
604,65,69,239
604,70,74,267
604,75,79,301
604,80,84,317
604,85,999,377
608,0,4,0
608,5,9,0
608,10,14,3
608,15,19,4
608,20,24,24
608,25,29,32
608,30,34,44
608,35,39,77
608,40,44,105
608,45,49,241
608,50,54,444
608,55,59,634
608,60,64,827
608,65,69,1023
608,70,74,1134
608,75,79,1004
608,80,84,771
608,85,999,658
616,0,4,0
616,5,9,0
616,10,14,0
616,15,19,0
616,20,24,0
616,25,29,0
616,30,34,11
616,35,39,27
616,40,44,77
616,45,49,132
616,50,54,233
616,55,59,439
616,60,64,905
616,65,69,1455
616,70,74,1773
616,75,79,1361
616,80,84,1401
616,85,999,1741
620,0,4,0
620,5,9,0
620,10,14,0
620,15,19,0
620,20,24,0
620,25,29,2
620,30,34,6
620,35,39,9
620,40,44,22
620,45,49,41
620,50,54,71
620,55,59,118
620,60,64,170
620,65,69,273
620,70,74,455
620,75,79,579
620,80,84,651
620,85,999,887
624,0,4,0
624,5,9,0
624,10,14,0
624,15,19,0
624,20,24,0
624,25,29,1
624,30,34,1
624,35,39,2
624,40,44,2
624,45,49,2
624,50,54,2
624,55,59,2
624,60,64,2
624,65,69,2
624,70,74,2
624,75,79,2
624,80,84,0
624,85,999,0
626,0,4,0
626,5,9,0
626,10,14,0
626,15,19,0
626,20,24,0
626,25,29,0
626,30,34,0
626,35,39,0
626,40,44,0
626,45,49,1
626,50,54,4
626,55,59,2
626,60,64,2
626,65,69,3
626,70,74,3
626,75,79,4
626,80,84,3
626,85,999,2
630,0,4,0
630,5,9,0
630,10,14,0
630,15,19,0
630,20,24,1
630,25,29,0
630,30,34,2
630,35,39,7
630,40,44,15
630,45,49,23
630,50,54,32
630,55,59,49
630,60,64,76
630,65,69,89
630,70,74,102
630,75,79,115
630,80,84,102
630,85,999,138
634,0,4,0
634,5,9,0
634,10,14,0
634,15,19,0
634,20,24,0
634,25,29,0
634,30,34,0
634,35,39,3
634,40,44,6
634,45,49,7
634,50,54,9
634,55,59,10
634,60,64,8
634,65,69,5
634,70,74,3
634,75,79,2
634,80,84,1
634,85,999,1
638,0,4,0
638,5,9,0
638,10,14,0
638,15,19,0
638,20,24,0
638,25,29,0
638,30,34,0
638,35,39,1
638,40,44,1
638,45,49,3
638,50,54,5
638,55,59,9
638,60,64,11
638,65,69,16
638,70,74,18
638,75,79,19
638,80,84,18
638,85,999,26
642,0,4,0
642,5,9,0
642,10,14,0
642,15,19,0
642,20,24,0
642,25,29,0
642,30,34,8
642,35,39,11
642,40,44,36
642,45,49,82
642,50,54,191
642,55,59,215
642,60,64,454
642,65,69,728
642,70,74,816
642,75,79,668
642,80,84,673
642,85,999,686
643,0,4,0
643,5,9,0
643,10,14,0
643,15,19,3
643,20,24,14
643,25,29,25
643,30,34,76
643,35,39,35
643,40,44,102
643,45,49,391
643,50,54,770
643,55,59,1516
643,60,64,3069
643,65,69,4237
643,70,74,4811
643,75,79,2770
643,80,84,3816
643,85,999,3242
646,0,4,0
646,5,9,0
646,10,14,0
646,15,19,0
646,20,24,2
646,25,29,3
646,30,34,6
646,35,39,7
646,40,44,10
646,45,49,11
646,50,54,11
646,55,59,15
646,60,64,16
646,65,69,13
646,70,74,8
646,75,79,5
646,80,84,2
646,85,999,2
662,0,4,0
662,5,9,0
662,10,14,0
662,15,19,0
662,20,24,0
662,25,29,0
662,30,34,0
662,35,39,0
662,40,44,0
662,45,49,0
662,50,54,2
662,55,59,1
662,60,64,3
662,65,69,2
662,70,74,3
662,75,79,3
662,80,84,2
662,85,999,2
678,0,4,0
678,5,9,0
678,10,14,0
678,15,19,0
678,20,24,0
678,25,29,0
678,30,34,0
678,35,39,0
678,40,44,0
678,45,49,0
678,50,54,0
678,55,59,0
678,60,64,3
678,65,69,1
678,70,74,0
678,75,79,0
678,80,84,0
678,85,999,0
682,0,4,0
682,5,9,0
682,10,14,0
682,15,19,2
682,20,24,4
682,25,29,15
682,30,34,20
682,35,39,43
682,40,44,88
682,45,49,136
682,50,54,150
682,55,59,150
682,60,64,128
682,65,69,97
682,70,74,67
682,75,79,54
682,80,84,44
682,85,999,37
686,0,4,0
686,5,9,0
686,10,14,0
686,15,19,0
686,20,24,4
686,25,29,6
686,30,34,8
686,35,39,10
686,40,44,14
686,45,49,17
686,50,54,21
686,55,59,22
686,60,64,24
686,65,69,24
686,70,74,22
686,75,79,16
686,80,84,10
686,85,999,5
688,0,4,0
688,5,9,0
688,10,14,0
688,15,19,0
688,20,24,0
688,25,29,1
688,30,34,3
688,35,39,5
688,40,44,15
688,45,49,36
688,50,54,64
688,55,59,109
688,60,64,169
688,65,69,239
688,70,74,293
688,75,79,252
688,80,84,214
688,85,999,179
694,0,4,0
694,5,9,0
694,10,14,0
694,15,19,0
694,20,24,0
694,25,29,1
694,30,34,0
694,35,39,0
694,40,44,0
694,45,49,0
694,50,54,2
694,55,59,0
694,60,64,0
694,65,69,0
694,70,74,0
694,75,79,1
694,80,84,0
694,85,999,0
702,0,4,0
702,5,9,0
702,10,14,0
702,15,19,0
702,20,24,0
702,25,29,4
702,30,34,3
702,35,39,5
702,40,44,15
702,45,49,34
702,50,54,59
702,55,59,99
702,60,64,154
702,65,69,213
702,70,74,213
702,75,79,168
702,80,84,163
702,85,999,236
703,0,4,0
703,5,9,0
703,10,14,0
703,15,19,0
703,20,24,0
703,25,29,0
703,30,34,1
703,35,39,2
703,40,44,7
703,45,49,15
703,50,54,30
703,55,59,65
703,60,64,117
703,65,69,194
703,70,74,248
703,75,79,225
703,80,84,205
703,85,999,210
704,0,4,0
704,5,9,0
704,10,14,1
704,15,19,0
704,20,24,4
704,25,29,29
704,30,34,30
704,35,39,64
704,40,44,81
704,45,49,165
704,50,54,291
704,55,59,444
704,60,64,570
704,65,69,584
704,70,74,443
704,75,79,318
704,80,84,281
704,85,999,414
705,0,4,0
705,5,9,0
705,10,14,0
705,15,19,0
705,20,24,0
705,25,29,0
705,30,34,1
705,35,39,2
705,40,44,3
705,45,49,5
705,50,54,8
705,55,59,14
705,60,64,21
705,65,69,43
705,70,74,71
705,75,79,80
705,80,84,96
705,85,999,113
706,0,4,0
706,5,9,0
706,10,14,0
706,15,19,2
706,20,24,6
706,25,29,10
706,30,34,8
706,35,39,11
706,40,44,17
706,45,49,27
706,50,54,37
706,55,59,45
706,60,64,50
706,65,69,47
706,70,74,39
706,75,79,25
706,80,84,14
706,85,999,7
710,0,4,0
710,5,9,0
710,10,14,1
710,15,19,1
710,20,24,8
710,25,29,16
710,30,34,58
710,35,39,43
710,40,44,80
710,45,49,149
710,50,54,229
710,55,59,313
710,60,64,394
710,65,69,438
710,70,74,376
710,75,79,430
710,80,84,403
710,85,999,296
716,0,4,0
716,5,9,0
716,10,14,0
716,15,19,2
716,20,24,3
716,25,29,8
716,30,34,4
716,35,39,9
716,40,44,12
716,45,49,19
716,50,54,25
716,55,59,33
716,60,64,40
716,65,69,43
716,70,74,36
716,75,79,27
716,80,84,18
716,85,999,8
724,0,4,0
724,5,9,0
724,10,14,0
724,15,19,0
724,20,24,0
724,25,29,0
724,30,34,7
724,35,39,10
724,40,44,49
724,45,49,137
724,50,54,292
724,55,59,499
724,60,64,747
724,65,69,1081
724,70,74,1642
724,75,79,2098
724,80,84,2064
724,85,999,3503
728,0,4,0
728,5,9,0
728,10,14,0
728,15,19,0
728,20,24,2
728,25,29,3
728,30,34,4
728,35,39,5
728,40,44,9
728,45,49,13
728,50,54,16
728,55,59,19
728,60,64,19
728,65,69,17
728,70,74,15
728,75,79,13
728,80,84,8
728,85,999,4
729,0,4,0
729,5,9,0
729,10,14,16
729,15,19,0
729,20,24,17
729,25,29,31
729,30,34,36
729,35,39,39
729,40,44,39
729,45,49,40
729,50,54,33
729,55,59,24
729,60,64,26
729,65,69,42
729,70,74,58
729,75,79,60
729,80,84,47
729,85,999,38
740,0,4,0
740,5,9,0
740,10,14,0
740,15,19,0
740,20,24,0
740,25,29,0
740,30,34,0
740,35,39,1
740,40,44,0
740,45,49,2
740,50,54,5
740,55,59,7
740,60,64,3
740,65,69,8
740,70,74,9
740,75,79,10
740,80,84,4
740,85,999,6
748,0,4,0
748,5,9,0
748,10,14,0
748,15,19,0
748,20,24,0
748,25,29,1
748,30,34,1
748,35,39,1
748,40,44,1
748,45,49,2
748,50,54,2
748,55,59,1
748,60,64,2
748,65,69,1
748,70,74,1
748,75,79,1
748,80,84,1
748,85,999,0
752,0,4,0
752,5,9,0
752,10,14,0
752,15,19,0
752,20,24,0
752,25,29,1
752,30,34,5
752,35,39,7
752,40,44,13
752,45,49,20
752,50,54,40
752,55,59,70
752,60,64,115
752,65,69,197
752,70,74,339
752,75,79,473
752,80,84,411
752,85,999,515
756,0,4,0
756,5,9,0
756,10,14,0
756,15,19,0
756,20,24,0
756,25,29,2
756,30,34,4
756,35,39,6
756,40,44,10
756,45,49,17
756,50,54,33
756,55,59,54
756,60,64,76
756,65,69,112
756,70,74,177
756,75,79,241
756,80,84,238
756,85,999,329
760,0,4,0
760,5,9,0
760,10,14,4
760,15,19,3
760,20,24,0
760,25,29,17
760,30,34,22
760,35,39,18
760,40,44,25
760,45,49,37
760,50,54,50
760,55,59,76
760,60,64,108
760,65,69,108
760,70,74,90
760,75,79,78
760,80,84,67
760,85,999,61
762,0,4,0
762,5,9,0
762,10,14,1
762,15,19,2
762,20,24,2
762,25,29,1
762,30,34,6
762,35,39,7
762,40,44,6
762,45,49,7
762,50,54,8
762,55,59,10
762,60,64,13
762,65,69,12
762,70,74,9
762,75,79,7
762,80,84,6
762,85,999,5
764,0,4,0
764,5,9,0
764,10,14,1
764,15,19,2
764,20,24,4
764,25,29,20
764,30,34,26
764,35,39,43
764,40,44,82
764,45,49,169
764,50,54,298
764,55,59,431
764,60,64,577
764,65,69,708
764,70,74,783
764,75,79,768
764,80,84,693
764,85,999,785
768,0,4,0
768,5,9,0
768,10,14,0
768,15,19,3
768,20,24,1
768,25,29,4
768,30,34,4
768,35,39,7
768,40,44,11
768,45,49,14
768,50,54,17
768,55,59,18
768,60,64,18
768,65,69,18
768,70,74,16
768,75,79,12
768,80,84,7
768,85,999,3
780,0,4,0
780,5,9,0
780,10,14,0
780,15,19,0
780,20,24,0
780,25,29,1
780,30,34,0
780,35,39,0
780,40,44,2
780,45,49,5
780,50,54,9
780,55,59,16
780,60,64,20
780,65,69,25
780,70,74,28
780,75,79,29
780,80,84,25
780,85,999,24
784,0,4,0
784,5,9,0
784,10,14,0
784,15,19,0
784,20,24,0
784,25,29,2
784,30,34,1
784,35,39,3
784,40,44,7
784,45,49,5
784,50,54,15
784,55,59,29
784,60,64,36
784,65,69,21
784,70,74,11
784,75,79,9
784,80,84,5
784,85,999,3
788,0,4,0
788,5,9,0
788,10,14,0
788,15,19,0
788,20,24,1
788,25,29,6
788,30,34,4
788,35,39,9
788,40,44,19
788,45,49,29
788,50,54,47
788,55,59,64
788,60,64,75
788,65,69,79
788,70,74,69
788,75,79,54
788,80,84,46
788,85,999,45
792,0,4,0
792,5,9,0
792,10,14,5
792,15,19,7
792,20,24,12
792,25,29,60
792,30,34,33
792,35,39,71
792,40,44,168
792,45,49,292
792,50,54,456
792,55,59,679
792,60,64,909
792,65,69,1129
792,70,74,1209
792,75,79,1186
792,80,84,1044
792,85,999,1035
795,0,4,0
795,5,9,0
795,10,14,0
795,15,19,0
795,20,24,0
795,25,29,1
795,30,34,2
795,35,39,4
795,40,44,4
795,45,49,4
795,50,54,6
795,55,59,8
795,60,64,10
795,65,69,11
795,70,74,10
795,75,79,6
795,80,84,4
795,85,999,4
800,0,4,0
800,5,9,0
800,10,14,0
800,15,19,0
800,20,24,24
800,25,29,13
800,30,34,8
800,35,39,16
800,40,44,22
800,45,49,35
800,50,54,55
800,55,59,72
800,60,64,80
800,65,69,75
800,70,74,60
800,75,79,37
800,80,84,18
800,85,999,7
804,0,4,0
804,5,9,0
804,10,14,0
804,15,19,1
804,20,24,2
804,25,29,5
804,30,34,16
804,35,39,36
804,40,44,39
804,45,49,126
804,50,54,258
804,55,59,487
804,60,64,885
804,65,69,1095
804,70,74,1164
804,75,79,658
804,80,84,700
804,85,999,393
807,0,4,0
807,5,9,0
807,10,14,0
807,15,19,0
807,20,24,0
807,25,29,0
807,30,34,0
807,35,39,2
807,40,44,4
807,45,49,9
807,50,54,16
807,55,59,23
807,60,64,36
807,65,69,47
807,70,74,53
807,75,79,44
807,80,84,34
807,85,999,24
818,0,4,0
818,5,9,0
818,10,14,1
818,15,19,45
818,20,24,49
818,25,29,72
818,30,34,106
818,35,39,143
818,40,44,171
818,45,49,189
818,50,54,202
818,55,59,206
818,60,64,199
818,65,69,174
818,70,74,161
818,75,79,126
818,80,84,80
818,85,999,67
826,0,4,0
826,5,9,0
826,10,14,0
826,15,19,0
826,20,24,7
826,25,29,24
826,30,34,50
826,35,39,66
826,40,44,102
826,45,49,143
826,50,54,266
826,55,59,388
826,60,64,522
826,65,69,871
826,70,74,1684
826,75,79,2388
826,80,84,2346
826,85,999,3377
834,0,4,0
834,5,9,0
834,10,14,0
834,15,19,0
834,20,24,27
834,25,29,20
834,30,34,32
834,35,39,42
834,40,44,50
834,45,49,55
834,50,54,57
834,55,59,61
834,60,64,63
834,65,69,61
834,70,74,54
834,75,79,38
834,80,84,19
834,85,999,8
840,0,4,0
840,5,9,0
840,10,14,1
840,15,19,8
840,20,24,18
840,25,29,67
840,30,34,161
840,35,39,376
840,40,44,774
840,45,49,1255
840,50,54,2084
840,55,59,2980
840,60,64,3953
840,65,69,4432
840,70,74,4596
840,75,79,5179
840,80,84,4897
840,85,999,7098
854,0,4,0
854,5,9,0
854,10,14,0
854,15,19,9
854,20,24,8
854,25,29,21
854,30,34,5
854,35,39,51
854,40,44,0
854,45,49,29
854,50,54,32
854,55,59,31
854,60,64,25
854,65,69,0
854,70,74,0
854,75,79,0
854,80,84,0
854,85,999,0
858,0,4,0
858,5,9,0
858,10,14,0
858,15,19,0
858,20,24,0
858,25,29,3
858,30,34,1
858,35,39,4
858,40,44,10
858,45,49,18
858,50,54,25
858,55,59,41
858,60,64,68
858,65,69,91
858,70,74,118
858,75,79,139
858,80,84,141
858,85,999,225
860,0,4,0
860,5,9,0
860,10,14,0
860,15,19,0
860,20,24,1
860,25,29,4
860,30,34,9
860,35,39,18
860,40,44,22
860,45,49,33
860,50,54,53
860,55,59,84
860,60,64,112
860,65,69,107
860,70,74,77
860,75,79,44
860,80,84,29
860,85,999,16
862,0,4,0
862,5,9,0
862,10,14,0
862,15,19,3
862,20,24,6
862,25,29,11
862,30,34,27
862,35,39,21
862,40,44,37
862,45,49,72
862,50,54,119
862,55,59,176
862,60,64,225
862,65,69,258
862,70,74,275
862,75,79,259
862,80,84,208
862,85,999,229
882,0,4,0
882,5,9,0
882,10,14,0
882,15,19,0
882,20,24,0
882,25,29,0
882,30,34,0
882,35,39,0
882,40,44,0
882,45,49,0
882,50,54,0
882,55,59,1
882,60,64,2
882,65,69,2
882,70,74,2
882,75,79,2
882,80,84,2
882,85,999,0
887,0,4,0
887,5,9,0
887,10,14,0
887,15,19,0
887,20,24,21
887,25,29,9
887,30,34,24
887,35,39,33
887,40,44,51
887,45,49,66
887,50,54,79
887,55,59,85
887,60,64,82
887,65,69,68
887,70,74,56
887,75,79,41
887,80,84,25
887,85,999,16
894,0,4,0
894,5,9,0
894,10,14,0
894,15,19,0
894,20,24,2
894,25,29,5
894,30,34,6
894,35,39,4
894,40,44,3
894,45,49,13
894,50,54,16
894,55,59,11
894,60,64,12
894,65,69,18
894,70,74,7
894,75,79,5
894,80,84,3
894,85,999,1
900,0,4,0
900,5,9,0
900,10,14,159
900,15,19,393
900,20,24,977
900,25,29,1927
900,30,34,3614
900,35,39,4860
900,40,44,8147
900,45,49,14889
900,50,54,25536
900,55,59,36330
900,60,64,47895
900,65,69,64867
900,70,74,74832
900,75,79,76613
900,80,84,78750
900,85,999,98104
